country,vaccine,year,immunization_coverage
mar,dtp1,1997,99.0
mar,dtp1,1998,99.0
mar,dtp1,1999,93.0
mar,dtp1,2000,98.0
mar,dtp1,2001,97.0
mar,dtp1,2002,98.0
mar,dtp1,2003,94.0
mar,dtp1,2004,99.0
mar,dtp1,2005,99.0
mar,dtp1,2006,99.0
mar,dtp1,2007,98.0
mar,dtp1,2008,99.0
mar,dtp1,2009,99.0
mar,dtp1,2010,99.0
mar,dtp1,2011,99.0
mar,dtp1,2012,99.0
mar,dtp1,2013,99.0
mar,dtp1,2014,99.0
mar,dtp1,2015,99.0
mar,dtp1,2016,99.0
mar,dtp1,2017,99.0
mar,dtp3,1982,32.0
mar,dtp3,1983,41.0
mar,dtp3,1984,45.0
mar,dtp3,1985,51.0
mar,dtp3,1986,63.0
mar,dtp3,1987,85.0
mar,dtp3,1988,82.0
mar,dtp3,1989,80.0
mar,dtp3,1990,81.0
mar,dtp3,1991,81.0
mar,dtp3,1992,87.0
mar,dtp3,1993,86.0
mar,dtp3,1994,87.0
mar,dtp3,1995,90.0
mar,dtp3,1996,95.0
mar,dtp3,1997,94.0
mar,dtp3,1998,93.0
mar,dtp3,1999,91.0
mar,dtp3,2000,95.0
mar,dtp3,2001,96.0
mar,dtp3,2002,94.0
mar,dtp3,2003,91.0
mar,dtp3,2004,97.0
mar,dtp3,2005,98.0
mar,dtp3,2006,97.0
mar,dtp3,2007,95.0
mar,dtp3,2008,99.0
mar,dtp3,2009,99.0
mar,dtp3,2010,99.0
mar,dtp3,2011,99.0
mar,dtp3,2012,99.0
mar,dtp3,2013,99.0
mar,dtp3,2014,99.0
mar,dtp3,2015,99.0
mar,dtp3,2016,99.0
mar,dtp3,2017,99.0
mco,bcg,1988,99.0
mco,bcg,1989,99.0
mco,bcg,1990,99.0
mco,bcg,1991,99.0
mco,bcg,1992,98.0
mco,bcg,1993,94.0
mco,bcg,1994,90.0
mco,bcg,1995,90.0
mco,bcg,1996,93.0
mco,bcg,1997,95.0
mco,bcg,1998,99.0
mco,bcg,1999,99.0
mco,bcg,2000,97.0
mco,bcg,2001,94.0
mco,bcg,2002,92.0
mco,bcg,2003,89.0
mco,bcg,2004,89.0
mco,bcg,2005,89.0
mco,bcg,2006,89.0
mco,bcg,2007,89.0
mco,bcg,2008,89.0
mco,bcg,2009,89.0
mco,bcg,2010,89.0
mco,bcg,2011,89.0
mco,bcg,2012,89.0
mco,bcg,2013,89.0
mco,bcg,2014,89.0
mco,bcg,2015,89.0
mco,bcg,2016,89.0
mco,bcg,2017,89.0
mco,dtp1,1988,99.0
mco,dtp1,1989,99.0
mco,dtp1,1990,99.0
mco,dtp1,1991,98.0
mco,dtp1,1992,98.0
mco,dtp1,1993,99.0
mco,dtp1,1994,99.0
mco,dtp1,1995,99.0
mco,dtp1,1996,99.0
mco,dtp1,1997,99.0
mco,dtp1,1998,99.0
mco,dtp1,1999,99.0
mco,dtp1,2000,99.0
mco,dtp1,2001,99.0
mco,dtp1,2002,99.0
mco,dtp1,2003,99.0
mco,dtp1,2004,99.0
mco,dtp1,2005,99.0
mco,dtp1,2006,99.0
mco,dtp1,2007,99.0
mco,dtp1,2008,99.0
mco,dtp1,2009,99.0
mco,dtp1,2010,99.0
mco,dtp1,2011,99.0
mco,dtp1,2012,99.0
mco,dtp1,2013,99.0
mco,dtp1,2014,99.0
mco,dtp1,2015,99.0
mco,dtp1,2016,99.0
mco,dtp1,2017,99.0
mco,dtp3,1988,99.0
mco,dtp3,1989,99.0
mco,dtp3,1990,99.0
mco,dtp3,1991,98.0
mco,dtp3,1992,98.0
mco,dtp3,1993,99.0
mco,dtp3,1994,99.0
mco,dtp3,1995,99.0
mco,dtp3,1996,99.0
mco,dtp3,1997,99.0
mco,dtp3,1998,99.0
mco,dtp3,1999,99.0
mco,dtp3,2000,99.0
mco,dtp3,2001,99.0
mco,dtp3,2002,99.0
mco,dtp3,2003,99.0
mco,dtp3,2004,99.0
mco,dtp3,2005,99.0
mco,dtp3,2006,99.0
mco,dtp3,2007,99.0
mco,dtp3,2008,99.0
mco,dtp3,2009,99.0
mco,dtp3,2010,99.0
mco,dtp3,2011,99.0
mco,dtp3,2012,99.0
mco,dtp3,2013,99.0
mco,dtp3,2014,99.0
mco,dtp3,2015,99.0
mco,dtp3,2016,99.0
mco,dtp3,2017,99.0
mda,bcg,1992,92.0
mda,bcg,1993,92.0
mda,bcg,1994,94.0
mda,bcg,1995,95.0
mda,bcg,1996,97.0
mda,bcg,1997,97.0
mda,bcg,1998,98.0
mda,bcg,1999,99.0
mda,bcg,2000,99.0
mda,bcg,2001,99.0
mda,bcg,2002,99.0
mda,bcg,2003,99.0
mda,bcg,2004,99.0
mda,bcg,2005,97.0
mda,bcg,2006,99.0
mda,bcg,2007,98.0
mda,bcg,2008,98.0
mda,bcg,2009,96.0
mda,bcg,2010,98.0
mda,bcg,2011,98.0
mda,bcg,2012,99.0
mda,bcg,2013,96.0
mda,bcg,2014,97.0
mda,bcg,2015,97.0
mda,bcg,2016,97.0
mda,bcg,2017,96.0
mda,dtp1,1992,94.0
mda,dtp1,1993,88.0
mda,dtp1,1994,95.0
mda,dtp1,1995,98.0
mda,dtp1,1996,98.0
mda,dtp1,1997,98.0
mda,dtp1,1998,99.0
mda,dtp1,1999,99.0
mda,dtp1,2000,98.0
mda,dtp1,2001,97.0
mda,dtp1,2002,99.0
mda,dtp1,2003,99.0
mda,dtp1,2004,99.0
mda,dtp1,2005,98.0
mda,dtp1,2006,97.0
mda,dtp1,2007,95.0
mda,dtp1,2008,96.0
mda,dtp1,2009,88.0
mda,dtp1,2010,93.0
mda,dtp1,2011,96.0
mda,dtp1,2012,97.0
mda,dtp1,2013,96.0
mda,dtp1,2014,94.0
mda,dtp1,2015,88.0
mda,dtp1,2016,94.0
mda,dtp1,2017,91.0
mda,dtp3,1992,84.0
mda,dtp3,1993,70.0
mda,dtp3,1994,86.0
mda,dtp3,1995,96.0
mda,dtp3,1996,97.0
mda,dtp3,1997,97.0
mda,dtp3,1998,97.0
mda,dtp3,1999,97.0
mda,dtp3,2000,95.0
mda,dtp3,2001,97.0
mda,dtp3,2002,97.0
mda,dtp3,2003,98.0
mda,dtp3,2004,98.0
mda,dtp3,2005,98.0
mda,dtp3,2006,97.0
mda,dtp3,2007,92.0
mda,dtp3,2008,90.0
mda,dtp3,2009,85.0
mda,dtp3,2010,90.0
mda,dtp3,2011,93.0
mda,dtp3,2012,92.0
mda,dtp3,2013,90.0
mda,dtp3,2014,90.0
mda,dtp3,2015,87.0
mda,dtp3,2016,89.0
mda,dtp3,2017,88.0
mdg,bcg,1980,21.0
mdg,bcg,1981,26.0
mdg,bcg,1982,22.0
mdg,bcg,1983,31.0
mdg,bcg,1984,28.0
mdg,bcg,1985,31.0
mdg,bcg,1986,49.0
mdg,bcg,1987,54.0
mdg,bcg,1988,70.0
mdg,bcg,1989,72.0
mdg,bcg,1990,67.0
mdg,bcg,1991,75.0
mdg,bcg,1992,77.0
mdg,bcg,1993,77.0
mdg,bcg,1994,77.0
mdg,bcg,1995,72.0
mdg,bcg,1996,67.0
mdg,bcg,1997,67.0
mdg,bcg,1998,70.0
mdg,bcg,1999,72.0
mdg,bcg,2000,72.0
mdg,bcg,2001,73.0
mdg,bcg,2002,73.0
mdg,bcg,2003,77.0
mdg,bcg,2004,85.0
mdg,bcg,2005,92.0
mdg,bcg,2006,95.0
mdg,bcg,2007,94.0
mdg,bcg,2008,83.0
mdg,bcg,2009,78.0
mdg,bcg,2010,76.0
mdg,bcg,2011,82.0
mdg,bcg,2012,78.0
mdg,bcg,2013,77.0
mdg,bcg,2014,75.0
mdg,bcg,2015,70.0
mdg,bcg,2016,70.0
mdg,bcg,2017,70.0
mdg,dtp1,1982,37.0
mdg,dtp1,1983,47.0
mdg,dtp1,1984,42.0
mdg,dtp1,1985,47.0
mdg,dtp1,1986,55.0
mdg,dtp1,1987,60.0
mdg,dtp1,1988,67.0
mdg,dtp1,1989,70.0
mdg,dtp1,1990,71.0
mdg,dtp1,1991,77.0
mdg,dtp1,1992,85.0
mdg,dtp1,1993,86.0
mdg,dtp1,1994,86.0
mdg,dtp1,1995,80.0
mdg,dtp1,1996,73.0
mdg,dtp1,1997,73.0
mdg,dtp1,1998,73.0
mdg,dtp1,1999,73.0
mdg,dtp1,2000,74.0
mdg,dtp1,2001,75.0
mdg,dtp1,2002,76.0
mdg,dtp1,2003,79.0
mdg,dtp1,2004,82.0
mdg,dtp1,2005,88.0
mdg,dtp1,2006,93.0
mdg,dtp1,2007,92.0
mdg,dtp1,2008,84.0
mdg,dtp1,2009,80.0
mdg,dtp1,2010,78.0
mdg,dtp1,2011,80.0
mdg,dtp1,2012,80.0
mdg,dtp1,2013,80.0
mdg,dtp1,2014,83.0
mdg,dtp1,2015,79.0
mdg,dtp1,2016,84.0
mdg,dtp1,2017,80.0
mdg,dtp3,1982,15.0
mdg,dtp3,1983,23.0
mdg,dtp3,1984,19.0
mdg,dtp3,1985,23.0
mdg,dtp3,1986,30.0
mdg,dtp3,1987,35.0
mdg,dtp3,1988,42.0
mdg,dtp3,1989,45.0
mdg,dtp3,1990,46.0
mdg,dtp3,1991,53.0
mdg,dtp3,1992,65.0
mdg,dtp3,1993,66.0
mdg,dtp3,1994,66.0
mdg,dtp3,1995,57.0
mdg,dtp3,1996,49.0
mdg,dtp3,1997,49.0
mdg,dtp3,1998,52.0
mdg,dtp3,1999,55.0
mdg,dtp3,2000,57.0
mdg,dtp3,2001,60.0
mdg,dtp3,2002,62.0
mdg,dtp3,2003,66.0
mdg,dtp3,2004,78.0
mdg,dtp3,2005,85.0
mdg,dtp3,2006,85.0
mdg,dtp3,2007,84.0
mdg,dtp3,2008,77.0
mdg,dtp3,2009,77.0
mdg,dtp3,2010,70.0
mdg,dtp3,2011,73.0
mdg,dtp3,2012,70.0
mdg,dtp3,2013,74.0
mdg,dtp3,2014,73.0
mdg,dtp3,2015,69.0
mdg,dtp3,2016,77.0
mdg,dtp3,2017,74.0
mdv,bcg,1980,7.0
mdv,bcg,1981,8.0
mdv,bcg,1982,20.0
mdv,bcg,1983,27.0
mdv,bcg,1984,36.0
mdv,bcg,1985,45.0
mdv,bcg,1986,54.0
mdv,bcg,1987,62.0
mdv,bcg,1988,98.0
mdv,bcg,1989,98.0
mdv,bcg,1990,99.0
mdv,bcg,1991,99.0
mdv,bcg,1992,99.0
mdv,bcg,1993,89.0
mdv,bcg,1994,98.0
mdv,bcg,1995,99.0
mdv,bcg,1996,99.0
mdv,bcg,1997,99.0
mdv,bcg,1998,99.0
mdv,bcg,1999,98.0
mdv,bcg,2000,99.0
mdv,bcg,2001,98.0
mdv,bcg,2002,99.0
mdv,bcg,2003,98.0
mdv,bcg,2004,98.0
mdv,bcg,2005,97.0
mdv,bcg,2006,99.0
mdv,bcg,2007,98.0
mdv,bcg,2008,98.0
mdv,bcg,2009,99.0
mdv,bcg,2010,97.0
mdv,bcg,2011,98.0
mdv,bcg,2012,99.0
mdv,bcg,2013,99.0
mdv,bcg,2014,99.0
mdv,bcg,2015,99.0
mdv,bcg,2016,99.0
mdv,bcg,2017,99.0
mdv,dtp1,1980,22.0
mdv,dtp1,1981,18.0
mdv,dtp1,1982,18.0
mdv,dtp1,1983,35.0
mdv,dtp1,1984,48.0
mdv,dtp1,1985,53.0
mdv,dtp1,1986,67.0
mdv,dtp1,1987,67.0
mdv,dtp1,1988,95.0
mdv,dtp1,1989,97.0
mdv,dtp1,1990,97.0
mdv,dtp1,1991,98.0
mdv,dtp1,1992,99.0
mdv,dtp1,1993,93.0
mdv,dtp1,1994,98.0
mdv,dtp1,1995,99.0
mdv,dtp1,1996,98.0
mdv,dtp1,1997,98.0
mdv,dtp1,1998,98.0
mdv,dtp1,1999,99.0
mdv,dtp1,2000,98.0
mdv,dtp1,2001,99.0
mdv,dtp1,2002,98.0
mdv,dtp1,2003,98.0
mdv,dtp1,2004,98.0
mdv,dtp1,2005,99.0
mdv,dtp1,2006,98.0
mdv,dtp1,2007,99.0
mdv,dtp1,2008,99.0
mdv,dtp1,2009,99.0
mdv,dtp1,2010,97.0
mdv,dtp1,2011,97.0
mdv,dtp1,2012,99.0
mdv,dtp1,2013,99.0
mdv,dtp1,2014,99.0
mdv,dtp1,2015,99.0
mdv,dtp1,2016,99.0
mdv,dtp1,2017,99.0
mdv,dtp3,1980,4.0
mdv,dtp3,1981,1.0
mdv,dtp3,1982,1.0
mdv,dtp3,1983,13.0
mdv,dtp3,1984,24.0
mdv,dtp3,1985,28.0
mdv,dtp3,1986,42.0
mdv,dtp3,1987,42.0
mdv,dtp3,1988,86.0
mdv,dtp3,1989,91.0
mdv,dtp3,1990,94.0
mdv,dtp3,1991,98.0
mdv,dtp3,1992,98.0
mdv,dtp3,1993,90.0
mdv,dtp3,1994,96.0
mdv,dtp3,1995,94.0
mdv,dtp3,1996,97.0
mdv,dtp3,1997,97.0
mdv,dtp3,1998,97.0
mdv,dtp3,1999,97.0
mdv,dtp3,2000,98.0
mdv,dtp3,2001,98.0
mdv,dtp3,2002,98.0
mdv,dtp3,2003,98.0
mdv,dtp3,2004,96.0
mdv,dtp3,2005,98.0
mdv,dtp3,2006,98.0
mdv,dtp3,2007,98.0
mdv,dtp3,2008,98.0
mdv,dtp3,2009,98.0
mdv,dtp3,2010,96.0
mdv,dtp3,2011,96.0
mdv,dtp3,2012,99.0
mdv,dtp3,2013,99.0
mdv,dtp3,2014,99.0
mdv,dtp3,2015,99.0
mdv,dtp3,2016,99.0
mdv,dtp3,2017,99.0
mex,bcg,1980,48.0
mex,bcg,1981,41.0
mex,bcg,1982,50.0
mex,bcg,1983,52.0
mex,bcg,1984,47.0
mex,bcg,1985,16.0
mex,bcg,1986,54.0
mex,bcg,1987,71.0
mex,bcg,1988,72.0
mex,bcg,1989,80.0
mex,bcg,1990,67.0
mex,bcg,1991,89.0
mex,bcg,1992,94.0
mex,bcg,1993,93.0
mex,bcg,1994,97.0
mex,bcg,1995,98.0
mex,bcg,1996,99.0
mex,bcg,1997,99.0
mex,bcg,1998,99.0
mex,bcg,1999,99.0
mex,bcg,2000,99.0
mex,bcg,2001,99.0
mex,bcg,2002,99.0
mex,bcg,2003,99.0
mex,bcg,2004,99.0
mex,bcg,2005,99.0
mex,bcg,2006,99.0
mex,bcg,2007,99.0
mex,bcg,2008,99.0
mex,bcg,2009,99.0
mex,bcg,2010,98.0
mex,bcg,2011,99.0
mex,bcg,2012,99.0
mex,bcg,2013,91.0
mex,bcg,2014,96.0
mex,bcg,2015,98.0
mex,bcg,2016,99.0
mex,bcg,2017,94.0
mex,dtp1,1980,69.0
mex,dtp1,1981,68.0
mex,dtp1,1982,65.0
mex,dtp1,1983,66.0
mex,dtp1,1984,76.0
mex,dtp1,1985,65.0
mex,dtp1,1986,75.0
mex,dtp1,1987,83.0
mex,dtp1,1988,82.0
mex,dtp1,1989,85.0
mex,dtp1,1990,77.0
mex,dtp1,1991,96.0
mex,dtp1,1992,96.0
mex,dtp1,1993,94.0
mex,dtp1,1994,97.0
mex,dtp1,1995,97.0
mex,dtp1,1996,98.0
mex,dtp1,1997,98.0
mex,dtp1,1998,98.0
mex,dtp1,1999,99.0
mex,dtp1,2000,99.0
mex,dtp1,2001,99.0
mex,dtp1,2002,99.0
mex,dtp1,2003,99.0
mex,dtp1,2004,99.0
mex,dtp1,2005,99.0
mex,dtp1,2006,99.0
mex,dtp1,2007,99.0
mex,dtp1,2008,98.0
mex,dtp1,2009,98.0
mex,dtp1,2010,96.0
mex,dtp1,2011,99.0
mex,dtp1,2012,99.0
mex,dtp1,2013,90.0
mex,dtp1,2014,95.0
mex,dtp1,2015,99.0
mex,dtp1,2016,99.0
mex,dtp1,2017,99.0
mex,dtp3,1980,44.0
mex,dtp3,1981,43.0
mex,dtp3,1982,40.0
mex,dtp3,1983,41.0
mex,dtp3,1984,52.0
mex,dtp3,1985,40.0
mex,dtp3,1986,51.0
mex,dtp3,1987,62.0
mex,dtp3,1988,60.0
mex,dtp3,1989,65.0
mex,dtp3,1990,53.0
mex,dtp3,1991,88.0
mex,dtp3,1992,90.0
mex,dtp3,1993,82.0
mex,dtp3,1994,91.0
mex,dtp3,1995,91.0
mex,dtp3,1996,95.0
mex,dtp3,1997,95.0
mex,dtp3,1998,96.0
mex,dtp3,1999,96.0
mex,dtp3,2000,97.0
mex,dtp3,2001,97.0
mex,dtp3,2002,97.0
mex,dtp3,2003,98.0
mex,dtp3,2004,98.0
mex,dtp3,2005,98.0
mex,dtp3,2006,98.0
mex,dtp3,2007,98.0
mex,dtp3,2008,96.0
mex,dtp3,2009,95.0
mex,dtp3,2010,95.0
mex,dtp3,2011,97.0
mex,dtp3,2012,99.0
mex,dtp3,2013,83.0
mex,dtp3,2014,87.0
mex,dtp3,2015,87.0
mex,dtp3,2016,97.0
mex,dtp3,2017,97.0
mhl,bcg,1990,49.0
mhl,bcg,1991,71.0
mhl,bcg,1992,72.0
mhl,bcg,1993,88.0
mhl,bcg,1994,96.0
mhl,bcg,1995,71.0
mhl,bcg,1996,98.0
mhl,bcg,1997,94.0
mhl,bcg,1998,81.0
mhl,bcg,1999,81.0
mhl,bcg,2000,89.0
mhl,bcg,2001,99.0
mhl,bcg,2002,90.0
mhl,bcg,2003,93.0
mhl,bcg,2004,91.0
mhl,bcg,2005,93.0
mhl,bcg,2006,92.0
mhl,bcg,2007,92.0
mhl,bcg,2008,95.0
mhl,bcg,2009,98.0
mhl,bcg,2010,99.0
mhl,bcg,2011,98.0
mhl,bcg,2012,97.0
mhl,bcg,2013,93.0
mhl,bcg,2014,89.0
mhl,bcg,2015,99.0
mhl,bcg,2016,94.0
mhl,bcg,2017,96.0
mhl,dtp1,1988,97.0
mhl,dtp1,1989,97.0
mhl,dtp1,1990,97.0
mhl,dtp1,1991,88.0
mhl,dtp1,1992,94.0
mhl,dtp1,1993,79.0
mhl,dtp1,1994,86.0
mhl,dtp1,1995,88.0
mhl,dtp1,1996,92.0
mhl,dtp1,1997,92.0
mhl,dtp1,1998,95.0
mhl,dtp1,1999,85.0
mhl,dtp1,2000,64.0
mhl,dtp1,2001,99.0
mhl,dtp1,2002,90.0
mhl,dtp1,2003,90.0
mhl,dtp1,2004,71.0
mhl,dtp1,2005,89.0
mhl,dtp1,2006,90.0
mhl,dtp1,2007,99.0
mhl,dtp1,2008,99.0
mhl,dtp1,2009,99.0
mhl,dtp1,2010,99.0
mhl,dtp1,2011,99.0
mhl,dtp1,2012,97.0
mhl,dtp1,2013,97.0
mhl,dtp1,2014,97.0
mhl,dtp1,2015,95.0
mhl,dtp1,2016,87.0
mhl,dtp1,2017,97.0
mhl,dtp3,1988,92.0
mhl,dtp3,1989,92.0
mhl,dtp3,1990,92.0
mhl,dtp3,1991,71.0
mhl,dtp3,1992,82.0
mhl,dtp3,1993,56.0
mhl,dtp3,1994,67.0
mhl,dtp3,1995,70.0
mhl,dtp3,1996,78.0
mhl,dtp3,1997,78.0
mhl,dtp3,1998,86.0
mhl,dtp3,1999,66.0
mhl,dtp3,2000,39.0
mhl,dtp3,2001,48.0
mhl,dtp3,2002,80.0
mhl,dtp3,2003,68.0
mhl,dtp3,2004,64.0
mhl,dtp3,2005,77.0
mhl,dtp3,2006,74.0
mhl,dtp3,2007,93.0
mhl,dtp3,2008,95.0
mhl,dtp3,2009,96.0
mhl,dtp3,2010,94.0
mhl,dtp3,2011,87.0
mhl,dtp3,2012,80.0
mhl,dtp3,2013,79.0
mhl,dtp3,2014,78.0
mhl,dtp3,2015,85.0
mhl,dtp3,2016,71.0
mhl,dtp3,2017,80.0
mkd,bcg,1993,95.0
mkd,bcg,1994,90.0
mkd,bcg,1995,95.0
mkd,bcg,1996,98.0
mkd,bcg,1997,97.0
mkd,bcg,1998,90.0
mkd,bcg,1999,97.0
mkd,bcg,2000,97.0
mkd,bcg,2001,97.0
mkd,bcg,2002,91.0
mkd,bcg,2003,95.0
mkd,bcg,2004,94.0
mkd,bcg,2005,99.0
mkd,bcg,2006,92.0
mkd,bcg,2007,95.0
mkd,bcg,2008,94.0
mkd,bcg,2009,98.0
mkd,bcg,2010,96.0
mkd,bcg,2011,94.0
mkd,bcg,2012,95.0
mkd,bcg,2013,97.0
mkd,bcg,2014,99.0
mkd,bcg,2015,94.0
mkd,bcg,2016,99.0
mkd,bcg,2017,97.0
mkd,dtp1,1993,96.0
mkd,dtp1,1994,96.0
mkd,dtp1,1995,98.0
mkd,dtp1,1996,97.0
mkd,dtp1,1997,98.0
mkd,dtp1,1998,98.0
mkd,dtp1,1999,98.0
mkd,dtp1,2000,98.0
mkd,dtp1,2001,95.0
mkd,dtp1,2002,99.0
mkd,dtp1,2003,99.0
mkd,dtp1,2004,96.0
mkd,dtp1,2005,99.0
mkd,dtp1,2006,95.0
mkd,dtp1,2007,95.0
mkd,dtp1,2008,96.0
mkd,dtp1,2009,96.0
mkd,dtp1,2010,97.0
mkd,dtp1,2011,97.0
mkd,dtp1,2012,98.0
mkd,dtp1,2013,99.0
mkd,dtp1,2014,98.0
mkd,dtp1,2015,98.0
mkd,dtp1,2016,97.0
mkd,dtp1,2017,97.0
mkd,dtp3,1993,90.0
mkd,dtp3,1994,88.0
mkd,dtp3,1995,95.0
mkd,dtp3,1996,93.0
mkd,dtp3,1997,97.0
mkd,dtp3,1998,94.0
mkd,dtp3,1999,95.0
mkd,dtp3,2000,95.0
mkd,dtp3,2001,91.0
mkd,dtp3,2002,96.0
mkd,dtp3,2003,96.0
mkd,dtp3,2004,94.0
mkd,dtp3,2005,97.0
mkd,dtp3,2006,93.0
mkd,dtp3,2007,95.0
mkd,dtp3,2008,95.0
mkd,dtp3,2009,96.0
mkd,dtp3,2010,95.0
mkd,dtp3,2011,96.0
mkd,dtp3,2012,95.0
mkd,dtp3,2013,98.0
mkd,dtp3,2014,95.0
mkd,dtp3,2015,91.0
mkd,dtp3,2016,95.0
mkd,dtp3,2017,91.0
mli,bcg,1981,19.0
mli,bcg,1982,23.0
mli,bcg,1983,26.0
mli,bcg,1984,30.0
mli,bcg,1985,33.0
mli,bcg,1986,37.0
mli,bcg,1987,51.0
mli,bcg,1988,64.0
mli,bcg,1989,85.0
mli,bcg,1990,82.0
mli,bcg,1991,68.0
mli,bcg,1992,70.0
mli,bcg,1993,74.0
mli,bcg,1994,75.0
mli,bcg,1995,76.0
mli,bcg,1996,80.0
mli,bcg,1997,84.0
mli,bcg,1998,79.0
mli,bcg,1999,78.0
mli,bcg,2000,69.0
mli,bcg,2001,75.0
mli,bcg,2002,82.0
mli,bcg,2003,74.0
mli,bcg,2004,76.0
mli,bcg,2005,83.0
mli,bcg,2006,86.0
mli,bcg,2007,86.0
mli,bcg,2008,86.0
mli,bcg,2009,84.0
mli,bcg,2010,82.0
mli,bcg,2011,84.0
mli,bcg,2012,77.0
mli,bcg,2013,70.0
mli,bcg,2014,73.0
mli,bcg,2015,73.0
mli,bcg,2016,73.0
mli,bcg,2017,73.0
mli,dtp1,1985,28.0
mli,dtp1,1986,28.0
mli,dtp1,1987,28.0
mli,dtp1,1988,41.0
mli,dtp1,1989,51.0
mli,dtp1,1990,67.0
mli,dtp1,1991,59.0
mli,dtp1,1992,63.0
mli,dtp1,1993,71.0
mli,dtp1,1994,64.0
mli,dtp1,1995,73.0
mli,dtp1,1996,77.0
mli,dtp1,1997,79.0
mli,dtp1,1998,73.0
mli,dtp1,1999,67.0
mli,dtp1,2000,61.0
mli,dtp1,2001,78.0
mli,dtp1,2002,87.0
mli,dtp1,2003,91.0
mli,dtp1,2004,94.0
mli,dtp1,2005,96.0
mli,dtp1,2006,91.0
mli,dtp1,2007,89.0
mli,dtp1,2008,85.0
mli,dtp1,2009,82.0
mli,dtp1,2010,81.0
mli,dtp1,2011,80.0
mli,dtp1,2012,75.0
mli,dtp1,2013,69.0
mli,dtp1,2014,73.0
mli,dtp1,2015,73.0
mli,dtp1,2016,73.0
mli,dtp1,2017,73.0
mli,dtp3,1985,8.0
mli,dtp3,1986,8.0
mli,dtp3,1987,8.0
mli,dtp3,1988,18.0
mli,dtp3,1989,26.0
mli,dtp3,1990,42.0
mli,dtp3,1991,34.0
mli,dtp3,1992,38.0
mli,dtp3,1993,46.0
mli,dtp3,1994,39.0
mli,dtp3,1995,49.0
mli,dtp3,1996,53.0
mli,dtp3,1997,52.0
mli,dtp3,1998,52.0
mli,dtp3,1999,40.0
mli,dtp3,2000,43.0
mli,dtp3,2001,49.0
mli,dtp3,2002,61.0
mli,dtp3,2003,63.0
mli,dtp3,2004,69.0
mli,dtp3,2005,77.0
mli,dtp3,2006,78.0
mli,dtp3,2007,74.0
mli,dtp3,2008,74.0
mli,dtp3,2009,73.0
mli,dtp3,2010,73.0
mli,dtp3,2011,66.0
mli,dtp3,2012,65.0
mli,dtp3,2013,64.0
mli,dtp3,2014,66.0
mli,dtp3,2015,66.0
mli,dtp3,2016,66.0
mli,dtp3,2017,66.0
mlt,bcg,1983,63.0
mlt,bcg,1984,63.0
mlt,bcg,1985,65.0
mlt,bcg,1986,72.0
mlt,bcg,1987,79.0
mlt,bcg,1988,67.0
mlt,bcg,1989,79.0
mlt,bcg,1990,77.0
mlt,bcg,1991,87.0
mlt,bcg,1992,79.0
mlt,bcg,1993,77.0
mlt,bcg,1994,77.0
mlt,bcg,1995,92.0
mlt,bcg,1996,96.0
mlt,dtp1,1984,74.0
mlt,dtp1,1985,62.0
mlt,dtp1,1986,95.0
mlt,dtp1,1987,95.0
mlt,dtp1,1988,95.0
mlt,dtp1,1989,72.0
mlt,dtp1,1990,84.0
mlt,dtp1,1991,95.0
mlt,dtp1,1992,94.0
mlt,dtp1,1993,94.0
mlt,dtp1,1994,96.0
mlt,dtp1,1995,97.0
mlt,dtp1,1996,97.0
mlt,dtp1,1997,97.0
mlt,dtp1,1998,97.0
mlt,dtp1,1999,97.0
mlt,dtp1,2000,97.0
mlt,dtp1,2001,98.0
mlt,dtp1,2002,95.0
mlt,dtp1,2003,96.0
mlt,dtp1,2004,92.0
mlt,dtp1,2005,94.0
mlt,dtp1,2006,85.0
mlt,dtp1,2007,84.0
mlt,dtp1,2008,88.0
mlt,dtp1,2009,91.0
mlt,dtp1,2010,97.0
mlt,dtp1,2011,99.0
mlt,dtp1,2012,99.0
mlt,dtp1,2013,99.0
mlt,dtp1,2014,99.0
mlt,dtp1,2015,98.0
mlt,dtp1,2016,97.0
mlt,dtp1,2017,98.0
mlt,dtp3,1984,50.0
mlt,dtp3,1985,37.0
mlt,dtp3,1986,86.0
mlt,dtp3,1987,87.0
mlt,dtp3,1988,87.0
mlt,dtp3,1989,47.0
mlt,dtp3,1990,63.0
mlt,dtp3,1991,86.0
mlt,dtp3,1992,82.0
mlt,dtp3,1993,83.0
mlt,dtp3,1994,88.0
mlt,dtp3,1995,92.0
mlt,dtp3,1996,92.0
mlt,dtp3,1997,92.0
mlt,dtp3,1998,92.0
mlt,dtp3,1999,93.0
mlt,dtp3,2000,94.0
mlt,dtp3,2001,95.0
mlt,dtp3,2002,95.0
mlt,dtp3,2003,94.0
mlt,dtp3,2004,89.0
mlt,dtp3,2005,92.0
mlt,dtp3,2006,85.0
mlt,dtp3,2007,74.0
mlt,dtp3,2008,72.0
mlt,dtp3,2009,73.0
mlt,dtp3,2010,76.0
mlt,dtp3,2011,96.0
mlt,dtp3,2012,99.0
mlt,dtp3,2013,99.0
mlt,dtp3,2014,99.0
mlt,dtp3,2015,97.0
mlt,dtp3,2016,97.0
mlt,dtp3,2017,98.0
mmr,bcg,1980,9.0
mmr,bcg,1981,15.0
mmr,bcg,1982,20.0
mmr,bcg,1983,28.0
mmr,bcg,1984,36.0
mmr,bcg,1985,45.0
mmr,bcg,1986,28.0
mmr,bcg,1987,54.0
